原片材质,原片序号,原片id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
YW10-0218S,107,218,1732.0,1089.0,396.5,396.5
YW10-0218S,108,248,700.0,360.0,655.0,132.5
YW10-0218S,108,373,1355.0,360.0,841.0,88.0
YW10-0218S,108,291,2196.0,360.0,558.0,558.0
YW10-0218S,108,584,700.0,918.0,420.0,420.0
YW10-0218S,108,300,1120.0,918.0,846.0,564.0
YW10-0218S,108,39,1966.0,918.0,713.0,132.5
YW10-0218S,109,593,1400.0,360.0,1198.0,370.0
YW10-0218S,109,449,2598.0,360.0,847.0,575.0
YW10-0218S,109,278,1400.0,935.0,690.0,132.5
YW10-0218S,109,238,2090.0,935.0,388.0,238.0
YW10-0218S,109,653,2478.0,935.0,527.0,527.0
YW10-0218S,109,598,3005.0,935.0,579.0,579.0
YW10-0218S,109,713,1400.0,1514.0,2198.0,58.0
YW10-0218S,110,430,2100.0,360.0,798.0,38.0
YW10-0218S,110,188,2898.0,360.0,706.5,350.5
YW10-0218S,110,424,2100.0,710.5,1619.5,276.5
YW10-0218S,110,17,2100.0,987.0,1320.5,400.0
YW10-0218S,111,231,0.0,720.0,1273.0,248.0
YW10-0218S,111,536,1273.0,720.0,328.0,328.0
YW10-0218S,111,383,0.0,1048.0,2034.0,384.0
YW10-0218S,112,564,700.0,720.0,826.0,413.0
YW10-0218S,112,614,1526.0,720.0,662.5,662.5
YW10-0218S,112,18,2188.5,720.0,508.0,289.0
YW10-0218S,112,297,700.0,1382.5,962.0,277.0
YW10-0218S,113,447,1400.0,720.0,1797.0,328.0
YW10-0218S,113,558,3197.0,720.0,488.0,158.0
YW10-0218S,113,287,1400.0,1048.0,2201.0,484.0
YW10-0218S,114,491,2100.0,720.0,984.0,577.0
YW10-0218S,114,600,3084.0,720.0,538.0,538.0
YW10-0218S,114,370,3622.0,720.0,740.0,708.0
YW10-0218S,114,66,2100.0,1428.0,1755.0,337.0
YW10-0218S,115,65,0.0,1080.0,880.0,328.0
YW10-0218S,115,660,880.0,1080.0,1362.0,565.0
YW10-0218S,115,193,0.0,1645.0,388.0,158.0
YW10-0218S,115,421,388.0,1645.0,841.0,555.0
YW10-0218S,115,108,1229.0,1645.0,898.0,367.0
YW10-0218S,115,723,0.0,2200.0,2416.0,38.0
YW10-0218S,116,477,700.0,1080.0,338.0,158.0
YW10-0218S,116,747,1038.0,1080.0,1462.0,58.0
YW10-0218S,116,301,700.0,1238.0,651.0,610.0
YW10-0218S,116,206,1351.0,1238.0,560.0,560.0
YW10-0218S,116,529,1911.0,1238.0,288.0,158.0
YW10-0218S,116,257,2199.0,1238.0,638.0,38.0
YW10-0218S,116,418,700.0,1848.0,1934.0,421.0
YW10-0218S,117,56,1400.0,1080.0,882.0,447.0
YW10-0218S,117,451,2282.0,1080.0,771.0,549.0
YW10-0218S,117,400,3053.0,1080.0,728.0,728.0
YW10-0218S,117,413,1400.0,1808.0,438.0,98.0
YW10-0218S,117,140,1838.0,1808.0,723.0,428.0
YW10-0218S,117,465,2561.0,1808.0,594.0,366.0
YW10-0218S,117,313,3155.0,1808.0,331.0,296.0
YW10-0218S,118,472,2100.0,1080.0,548.0,58.0
YW10-0218S,118,138,2648.0,1080.0,844.0,395.0
YW10-0218S,118,87,3492.0,1080.0,197.5,197.5
YW10-0218S,118,195,3689.5,1080.0,783.0,577.0
YW10-0218S,119,330,0.0,1440.0,1378.0,598.0
YW10-0218S,119,382,1378.0,1440.0,821.0,821.0
YW10-0218S,119,366,0.0,2261.0,1498.0,128.0
YW10-0218S,119,100,1498.0,2261.0,674.0,317.0
YW10-0218S,120,169,0.0,0.0,840.0,548.0
YW10-0218S,120,495,840.0,0.0,466.0,466.0
YW10-0218S,120,331,1306.0,0.0,696.5,453.8
YW10-0218S,120,461,0.0,548.0,588.0,572.0
YW10-0218S,120,577,588.0,548.0,401.5,377.0
YW10-0218S,120,733,989.5,548.0,578.0,578.0
YW10-0218S,120,45,1567.5,548.0,438.0,158.0
YW10-0218S,121,444,700.0,0.0,579.0,579.0
YW10-0218S,121,390,1279.0,0.0,898.0,787.0
YW10-0218S,121,340,2177.0,0.0,288.0,158.0
YW10-0218S,121,680,2465.0,0.0,327.0,327.0
YW10-0218S,122,696,1400.0,0.0,880.0,348.0
YW10-0218S,122,186,2280.0,0.0,888.5,347.0
YW10-0218S,122,743,3168.5,0.0,536.0,536.0
YW10-0218S,123,633,2100.0,0.0,388.0,158.0
YW10-0218S,123,239,2488.0,0.0,816.0,816.0
YW10-0218S,123,233,3304.0,0.0,651.0,239.0
YW10-0218S,124,668,0.0,360.0,604.0,160.0
YW10-0218S,124,74,604.0,360.0,840.0,555.0
YW10-0218S,124,683,1444.0,360.0,978.0,118.0
YW10-0218S,124,23,0.0,915.0,338.0,198.0
YW10-0218S,124,327,338.0,915.0,743.0,98.0
YW10-0218S,124,538,1081.0,915.0,402.0,249.0
YW10-0218S,124,163,1483.0,915.0,414.0,151.5
YW10-0218S,125,334,700.0,360.0,588.0,572.0
YW10-0218S,125,271,1288.0,360.0,933.0,469.0
YW10-0218S,125,53,2221.0,360.0,270.0,258.0
YW10-0218S,125,129,700.0,932.0,1458.0,369.0
YW10-0218S,126,102,1400.0,360.0,1998.0,530.0
YW10-0218S,126,684,1400.0,890.0,528.0,528.0
YW10-0218S,126,440,1928.0,890.0,1437.0,58.0
YW10-0218S,126,521,3365.0,890.0,397.0,397.0
YW10-0218S,127,720,2100.0,360.0,801.5,755.0
YW10-0218S,127,484,2901.5,360.0,502.0,477.0
YW10-0218S,127,492,3403.5,360.0,796.0,577.0
YW10-0218S,127,230,2100.0,1115.0,812.0,58.0
YW10-0218S,127,667,2912.0,1115.0,517.5,380.0
YW10-0218S,127,670,3429.5,1115.0,706.0,279.0
YW10-0218S,128,629,0.0,720.0,495.0,459.5
YW10-0218S,128,363,495.0,720.0,1618.0,398.0
YW10-0218S,129,621,700.0,720.0,795.0,795.0
YW10-0218S,129,264,700.0,1515.0,2109.0,372.5
YW10-0218S,130,348,1400.0,720.0,973.0,328.0
YW10-0218S,130,438,2373.0,720.0,766.0,38.0
YW10-0218S,130,599,1400.0,1048.0,1932.0,386.5
YW10-0218S,131,242,2100.0,720.0,546.0,546.0
YW10-0218S,131,575,2646.0,720.0,1878.0,58.0
YW10-0218S,131,555,2100.0,1266.0,738.0,374.0
YW10-0218S,131,462,2838.0,1266.0,811.0,328.5
YW10-0218S,131,469,3649.0,1266.0,318.5,52.5
YW10-0218S,131,241,3967.5,1266.0,518.0,518.0
YW10-0218S,132,460,0.0,1080.0,1901.0,821.0
YW10-0218S,132,356,0.0,1901.0,2418.0,58.0
YW10-0218S,132,130,0.0,1959.0,847.0,58.0
YW10-0218S,133,574,700.0,1080.0,2301.0,707.0
YW10-0218S,133,0,700.0,1787.0,2001.0,58.0
YW10-0218S,133,136,2701.0,1787.0,439.0,439.0
YW10-0218S,134,245,1400.0,1080.0,803.0,193.5
YW10-0218S,134,422,2203.0,1080.0,666.0,58.0
YW10-0218S,134,762,2869.0,1080.0,704.0,329.0
YW10-0218S,134,774,1400.0,1409.0,888.5,888.5
YW10-0218S,134,335,2288.5,1409.0,761.0,308.0
YW10-0218S,135,29,2100.0,1080.0,907.5,907.5
YW10-0218S,135,107,3007.5,1080.0,793.0,446.5
YW10-0218S,136,274,0.0,1440.0,877.0,343.0
YW10-0218S,136,601,877.0,1440.0,524.5,359.0
YW10-0218S,136,595,1401.5,1440.0,658.0,444.0
YW10-0218S,136,70,0.0,1884.0,560.0,560.0
YW10-0218S,136,726,560.0,1884.0,1678.0,58.0
YW10-0218S,137,681,0.0,0.0,2098.0,580.0
YW10-0218S,137,157,0.0,580.0,575.0,575.0
YW10-0218S,137,379,575.0,580.0,438.0,238.0
YW10-0218S,137,298,1013.0,580.0,460.0,373.0
YW10-0218S,137,35,1473.0,580.0,507.0,415.0
YW10-0218S,137,751,1980.0,580.0,382.0,58.0
YW10-0218S,138,649,700.0,0.0,918.0,58.0
YW10-0218S,138,303,1618.0,0.0,765.0,308.0
YW10-0218S,138,190,2383.0,0.0,568.0,92.5
YW10-0218S,138,501,700.0,308.0,421.0,58.0
YW10-0218S,138,662,1121.0,308.0,841.0,83.0
YW10-0218S,138,641,700.0,391.0,1551.0,443.0
YW10-0218S,138,1,700.0,834.0,1339.0,352.5
YW10-0218S,138,211,2039.0,834.0,407.0,277.5
YW10-0218S,138,309,2446.0,834.0,314.0,38.0
YW10-0218S,138,288,2760.0,834.0,288.0,118.0
YW10-0218S,139,240,1400.0,0.0,393.5,393.5
YW10-0218S,139,386,1793.5,0.0,691.0,477.0
YW10-0218S,139,582,2484.5,0.0,383.0,92.5
YW10-0218S,140,269,2100.0,0.0,2251.0,912.0
YW10-0218S,141,479,0.0,360.0,2338.0,588.0
YW10-0218S,141,171,0.0,948.0,463.3,463.3
YW10-0218S,141,636,463.3,948.0,1326.0,459.5
YW10-0218S,142,494,700.0,360.0,1797.0,1007.0
YW10-0218S,142,354,2497.0,360.0,444.0,443.0
YW10-0218S,143,187,1400.0,360.0,921.0,402.0
YW10-0218S,143,212,1400.0,762.0,2353.0,328.0
YW10-0218S,143,20,1400.0,1090.0,1625.0,377.0
YW10-0218S,143,235,1400.0,1467.0,2418.0,58.0
YW10-0218S,144,79,2100.0,360.0,578.0,578.0
YW10-0218S,144,615,2100.0,938.0,2198.0,580.0
YW10-0218S,145,493,0.0,720.0,2098.0,580.0
YW10-0218S,145,528,0.0,1300.0,489.0,489.0
YW10-0218S,145,98,489.0,1300.0,1462.0,58.0
YW10-0218S,145,361,0.0,1789.0,2292.0,58.0
YW10-0218S,146,329,700.0,720.0,474.5,415.0
YW10-0218S,146,543,1174.5,720.0,489.0,489.0
YW10-0218S,146,502,1663.5,720.0,489.0,489.0
YW10-0218S,146,272,2152.5,720.0,461.0,373.0
YW10-0218S,146,229,700.0,1209.0,971.0,297.0
YW10-0218S,146,466,1671.0,1209.0,541.0,92.5
YW10-0218S,146,33,2212.0,1209.0,470.0,264.0
YW10-0218S,146,756,700.0,1506.0,910.0,367.5
YW10-0218S,147,427,1400.0,720.0,2251.0,762.0
YW10-0218S,148,120,2100.0,720.0,560.0,560.0
YW10-0218S,148,405,2660.0,720.0,488.0,198.0
YW10-0218S,148,464,3148.0,720.0,776.0,489.0
YW10-0218S,148,153,3924.0,720.0,399.0,58.0
YW10-0218S,149,613,0.0,1080.0,662.5,662.5
YW10-0218S,149,302,662.5,1080.0,758.0,308.0
YW10-0218S,149,572,1420.5,1080.0,438.0,238.0
YW10-0218S,150,754,700.0,1080.0,847.0,575.0
YW10-0218S,150,49,1547.0,1080.0,1159.0,548.0
YW10-0218S,150,556,700.0,1655.0,488.0,68.0
YW10-0218S,150,739,1188.0,1655.0,801.0,58.0
YW10-0218S,150,626,1989.0,1655.0,719.0,308.0
YW10-0218S,151,727,1400.0,1080.0,1931.0,771.0
YW10-0218S,151,426,3331.0,1080.0,460.0,58.0
YW10-0218S,152,155,2100.0,1080.0,558.0,558.0
YW10-0218S,152,682,2658.0,1080.0,701.5,167.0
YW10-0218S,152,710,3359.5,1080.0,361.0,327.0
YW10-0218S,152,703,3720.5,1080.0,360.5,347.0
YW10-0218S,152,137,4081.0,1080.0,393.5,393.5
YW10-0218S,152,10,2100.0,1638.0,1568.0,368.0
YW10-0218S,153,604,0.0,1440.0,2196.0,579.0
YW10-0218S,153,722,0.0,2019.0,415.0,389.5
YW10-0218S,153,432,415.0,2019.0,328.0,328.0
YW10-0218S,153,6,743.0,2019.0,769.0,358.0
YW10-0218S,153,207,1512.0,2019.0,488.0,485.0
YW10-0218S,154,474,0.0,0.0,498.5,290.0
YW10-0218S,154,5,498.5,0.0,568.0,568.0
YW10-0218S,154,719,1066.5,0.0,594.0,439.0
YW10-0218S,154,83,1660.5,0.0,288.0,158.0
YW10-0218S,154,280,0.0,568.0,1382.0,579.0
YW10-0218S,154,143,1382.0,568.0,439.0,439.0
YW10-0218S,155,101,700.0,0.0,1998.0,530.0
YW10-0218S,156,594,1400.0,0.0,760.0,760.0
YW10-0218S,156,523,2160.0,0.0,1218.0,58.0
YW10-0218S,156,276,1400.0,760.0,517.0,367.0
YW10-0218S,156,406,1917.0,760.0,598.0,330.0
YW10-0218S,156,197,2515.0,760.0,581.5,92.5
YW10-0218S,156,590,3096.5,760.0,680.0,378.0
YW10-0218S,157,711,2100.0,0.0,462.0,379.0
YW10-0218S,157,281,2562.0,0.0,420.0,316.5
YW10-0218S,157,252,2100.0,379.0,2301.0,632.0
YW10-0218S,158,132,0.0,360.0,1625.0,377.0
YW10-0218S,158,125,1625.0,360.0,747.0,747.0
YW10-0218S,158,532,0.0,1107.0,488.0,118.0
YW10-0218S,158,554,488.0,1107.0,758.0,98.0
YW10-0218S,158,452,0.0,1225.0,2328.5,153.5
YW10-0218S,158,425,0.0,1378.5,1970.0,58.0
YW10-0218S,159,221,700.0,360.0,801.0,579.0
YW10-0218S,159,497,700.0,939.0,2108.0,58.0
YW10-0218S,159,145,700.0,997.0,416.0,416.0
YW10-0218S,159,156,1116.0,997.0,361.0,327.0
YW10-0218S,160,314,1400.0,360.0,2101.0,904.0
YW10-0218S,160,30,1400.0,1264.0,1517.5,258.0
YW10-0218S,161,650,2100.0,360.0,1536.0,278.0
YW10-0218S,161,369,3636.0,360.0,524.5,383.8
YW10-0218S,161,414,2100.0,743.8,821.0,579.0
YW10-0218S,161,64,2921.0,743.8,544.0,544.0
YW10-0218S,161,196,3465.0,743.8,560.5,360.3
YW10-0218S,162,77,0.0,720.0,2273.0,576.0
YW10-0218S,162,208,0.0,1296.0,1012.0,579.0
YW10-0218S,162,378,1012.0,1296.0,488.0,158.0
YW10-0218S,163,639,700.0,720.0,1934.0,412.5
YW10-0218S,163,609,2634.0,720.0,503.5,327.0
YW10-0218S,163,688,700.0,1132.5,802.0,318.0
YW10-0218S,163,542,700.0,1450.5,2418.0,58.0
YW10-0218S,164,398,1400.0,720.0,1001.0,299.0
YW10-0218S,164,672,2401.0,720.0,691.0,477.0
YW10-0218S,164,647,3092.0,720.0,557.0,557.0
YW10-0218S,164,21,1400.0,1277.0,753.0,172.5
YW10-0218S,164,104,2153.0,1277.0,643.0,277.0
YW10-0218S,164,589,2796.0,1277.0,378.0,378.0
YW10-0218S,165,321,2100.0,720.0,811.0,761.0
YW10-0218S,165,518,2911.0,720.0,461.0,373.0
YW10-0218S,165,67,3372.0,720.0,338.0,158.0
YW10-0218S,165,387,3710.0,720.0,811.0,622.5
YW10-0218S,165,512,2100.0,1481.0,434.5,407.5
YW10-0218S,166,741,0.0,1080.0,2251.0,956.0
YW10-0218S,166,50,0.0,2036.0,2048.0,118.0
YW10-0218S,167,442,700.0,1080.0,898.0,898.0
YW10-0218S,167,499,1598.0,1080.0,747.0,747.0
YW10-0218S,168,645,1400.0,1080.0,1120.5,882.0
YW10-0218S,168,123,2520.5,1080.0,388.0,158.0
YW10-0218S,168,610,2908.5,1080.0,831.0,508.5
YW10-0218S,169,352,2100.0,1080.0,568.0,568.0
YW10-0218S,169,222,2668.0,1080.0,508.0,508.0
YW10-0218S,169,475,3176.0,1080.0,508.0,508.0
YW10-0218S,169,165,2100.0,1648.0,1642.0,579.0
YW10-0218S,170,119,0.0,1440.0,1625.0,58.0
YW10-0218S,170,771,1625.0,1440.0,794.0,248.0
YW10-0218S,170,580,0.0,1688.0,460.0,460.0
YW10-0218S,170,311,460.0,1688.0,508.0,508.0
YW10-0218S,170,559,968.0,1688.0,702.0,702.0
YW10-0218S,171,656,0.0,0.0,2196.0,579.0
YW10-0218S,172,404,700.0,0.0,484.0,389.0
YW10-0218S,172,531,1184.0,0.0,1013.0,984.0
YW10-0218S,172,619,2197.0,0.0,862.0,307.5
YW10-0218S,173,482,1400.0,0.0,779.0,168.0
YW10-0218S,173,690,2179.0,0.0,878.0,878.0
YW10-0218S,173,228,3057.0,0.0,556.0,556.0
YW10-0218S,174,191,2100.0,0.0,769.0,358.0
YW10-0218S,174,205,2869.0,0.0,743.0,198.5
YW10-0218S,174,627,3612.0,0.0,288.0,158.0
YW10-0218S,174,391,2100.0,358.0,1658.0,398.0
YW10-0218S,174,105,3758.0,358.0,517.0,367.0
YW10-0218S,175,112,0.0,360.0,660.0,660.0
YW10-0218S,1,251,0.0,0.0,488.0,118.0
YW10-0218S,1,275,488.0,0.0,237.0,58.0
YW10-0218S,1,445,725.0,0.0,991.0,462.0
YW10-0218S,1,323,1716.0,0.0,628.0,78.0
YW10-0218S,1,141,0.0,462.0,724.0,58.0
YW10-0218S,1,286,724.0,462.0,356.0,38.0
YW10-0218S,1,167,1080.0,462.0,238.0,118.0
YW10-0218S,1,198,1318.0,462.0,701.5,360.0
YW10-0218S,2,569,700.0,0.0,832.0,677.0
YW10-0218S,2,13,700.0,677.0,2161.0,58.0
YW10-0218S,3,596,1400.0,0.0,517.0,423.0
YW10-0218S,3,562,1917.0,0.0,770.0,530.0
YW10-0218S,3,591,2687.0,0.0,217.0,58.0
YW10-0218S,3,160,2904.0,0.0,535.0,535.0
YW10-0218S,3,611,1400.0,535.0,880.0,348.0
YW10-0218S,3,737,2280.0,535.0,672.0,212.5
YW10-0218S,4,217,2100.0,0.0,912.0,529.0
YW10-0218S,4,419,3012.0,0.0,783.0,578.0
YW10-0218S,4,698,3795.0,0.0,470.5,58.0
YW10-0218S,5,431,0.0,360.0,2001.0,871.0
YW10-0218S,5,333,0.0,1231.0,2098.0,290.0
YW10-0218S,6,377,700.0,360.0,1998.0,98.0
YW10-0218S,6,310,700.0,458.0,1122.0,729.0
YW10-0218S,6,166,1822.0,458.0,710.0,508.0
YW10-0218S,6,14,2532.0,458.0,461.0,373.0
YW10-0218S,6,752,700.0,1187.0,2308.0,347.0
YW10-0218S,7,587,1400.0,360.0,717.0,644.0
YW10-0218S,7,504,2117.0,360.0,881.0,387.5
YW10-0218S,7,761,2998.0,360.0,488.0,78.0
YW10-0218S,7,728,1400.0,1004.0,474.5,461.5
YW10-0218S,7,213,1874.5,1004.0,821.0,58.0
YW10-0218S,8,37,2100.0,360.0,1964.0,395.0
YW10-0218S,8,510,2100.0,755.0,767.0,767.0
YW10-0218S,8,498,2867.0,755.0,517.0,517.0
YW10-0218S,8,663,3384.0,755.0,709.0,709.0
YW10-0218S,9,764,0.0,720.0,860.0,58.0
YW10-0218S,9,725,860.0,720.0,536.0,536.0
YW10-0218S,9,52,1396.0,720.0,662.5,558.0
YW10-0218S,9,757,0.0,1278.0,734.0,248.0
YW10-0218S,9,607,734.0,1278.0,364.0,339.0
YW10-0218S,9,59,1098.0,1278.0,1128.0,348.0
YW10-0218S,10,58,700.0,720.0,338.0,118.0
YW10-0218S,10,748,1038.0,720.0,1080.0,378.0
YW10-0218S,10,194,2118.0,720.0,302.0,58.0
YW10-0218S,10,642,2420.0,720.0,338.0,158.0
YW10-0218S,10,410,700.0,1098.0,400.0,259.0
YW10-0218S,10,483,700.0,1357.0,2114.0,441.5
YW10-0218S,11,68,1400.0,720.0,880.0,328.0
YW10-0218S,11,328,2280.0,720.0,723.0,428.0
YW10-0218S,11,192,3003.0,720.0,534.0,272.5
YW10-0218S,11,412,1400.0,1148.0,1618.0,299.0
YW10-0218S,11,244,3018.0,1148.0,483.0,132.5
YW10-0218S,12,652,2100.0,720.0,382.0,382.0
YW10-0218S,12,603,2482.0,720.0,588.0,572.0
YW10-0218S,12,643,3070.0,720.0,522.0,58.0
YW10-0218S,12,526,2100.0,1292.0,2098.0,558.0
YW10-0218S,13,513,0.0,1080.0,2014.0,340.8
YW10-0218S,13,116,0.0,1420.8,1480.0,517.0
YW10-0218S,13,150,1480.0,1420.8,484.0,365.3
YW10-0218S,13,32,1964.0,1420.8,363.0,92.5
YW10-0218S,14,4,700.0,1080.0,1998.0,558.0
YW10-0218S,14,307,700.0,1638.0,564.0,564.0
YW10-0218S,14,654,1264.0,1638.0,288.0,158.0
YW10-0218S,14,299,1552.0,1638.0,898.0,58.0
YW10-0218S,14,769,2450.0,1638.0,660.0,58.0
YW10-0218S,15,749,1400.0,1080.0,2134.0,462.0
YW10-0218S,15,765,1400.0,1542.0,2398.0,393.0
YW10-0218S,15,177,1400.0,1935.0,1012.0,58.0
YW10-0218S,15,380,2412.0,1935.0,363.0,172.5
YW10-0218S,16,318,2100.0,1080.0,2182.0,577.5
YW10-0218S,16,261,2100.0,1657.5,677.0,529.0
YW10-0218S,16,146,2777.0,1657.5,568.0,92.5
YW10-0218S,17,2,0.0,1440.0,2147.0,517.0
YW10-0218S,17,659,0.0,1957.0,560.0,560.0
YW10-0218S,17,260,560.0,1957.0,458.0,397.5
YW10-0218S,17,246,1018.0,1957.0,462.0,379.0
YW10-0218S,17,458,1480.0,1957.0,798.0,357.0
YW10-0218S,18,121,0.0,0.0,840.0,840.0
YW10-0218S,18,203,840.0,0.0,770.0,770.0
YW10-0218S,18,552,1610.0,0.0,461.0,373.0
YW10-0218S,18,25,0.0,840.0,2398.0,299.0
YW10-0218S,19,634,700.0,0.0,819.0,538.0
YW10-0218S,19,503,1519.0,0.0,437.5,149.0
YW10-0218S,19,250,1956.5,0.0,388.5,342.5
YW10-0218S,19,285,2345.0,0.0,488.0,198.0
YW10-0218S,20,237,1400.0,0.0,904.0,904.0
YW10-0218S,20,201,2304.0,0.0,590.0,58.0
YW10-0218S,20,459,2894.0,0.0,880.0,328.0
YW10-0218S,20,592,1400.0,904.0,1738.0,58.0
YW10-0218S,21,97,2100.0,0.0,881.0,428.0
YW10-0218S,21,420,2981.0,0.0,503.0,503.0
YW10-0218S,21,746,3484.0,0.0,720.0,720.0
YW10-0218S,22,75,0.0,360.0,673.0,58.0
YW10-0218S,22,277,673.0,360.0,577.0,577.0
YW10-0218S,22,63,1250.0,360.0,540.0,427.0
YW10-0218S,22,325,0.0,937.0,2014.0,383.8
YW10-0218S,23,209,700.0,360.0,2098.0,503.0
YW10-0218S,23,714,700.0,863.0,786.0,316.5
YW10-0218S,23,715,1486.0,863.0,526.0,328.0
YW10-0218S,23,705,2012.0,863.0,354.0,339.0
YW10-0218S,23,319,700.0,1202.0,1541.0,327.0
YW10-0218S,24,263,1400.0,360.0,1247.0,722.0
YW10-0218S,24,549,2647.0,360.0,338.0,78.0
YW10-0218S,24,256,2985.0,360.0,508.0,508.0
YW10-0218S,24,147,1400.0,1082.0,1798.0,38.0
YW10-0218S,24,527,3198.0,1082.0,544.0,329.0
YW10-0218S,25,537,2100.0,360.0,2098.0,58.0
YW10-0218S,25,317,4198.0,360.0,288.0,198.0
YW10-0218S,25,579,2100.0,558.0,676.0,346.0
YW10-0218S,25,234,2776.0,558.0,312.0,277.0
YW10-0218S,25,36,3088.0,558.0,1198.0,370.0
YW10-0218S,25,393,2100.0,928.0,1517.0,559.0
YW10-0218S,25,516,3617.0,928.0,716.0,318.0
YW10-0218S,26,88,0.0,720.0,448.0,58.0
YW10-0218S,26,247,448.0,720.0,462.0,379.0
YW10-0218S,26,324,910.0,720.0,347.0,128.0
YW10-0218S,26,296,1257.0,720.0,328.0,328.0
YW10-0218S,26,403,1585.0,720.0,771.0,771.0
YW10-0218S,26,99,0.0,1491.0,2101.0,329.0
YW10-0218S,26,759,0.0,1820.0,1165.0,58.0
YW10-0218S,27,293,700.0,720.0,2058.0,458.0
YW10-0218S,27,365,2758.0,720.0,373.5,348.0
YW10-0218S,27,553,700.0,1178.0,1366.0,295.0
YW10-0218S,27,350,700.0,1473.0,2062.0,58.0
YW10-0218S,27,164,700.0,1531.0,2118.0,58.0
YW10-0218S,27,12,700.0,1589.0,925.0,38.0
YW10-0218S,27,76,1625.0,1589.0,898.0,153.0
YW10-0218S,28,699,1400.0,720.0,698.0,328.0
YW10-0218S,28,500,2098.0,720.0,482.0,48.0
YW10-0218S,28,381,2580.0,720.0,568.0,568.0
YW10-0218S,28,358,1400.0,1288.0,797.0,132.5
YW10-0218S,28,622,2197.0,1288.0,694.0,279.0
YW10-0218S,28,295,2891.0,1288.0,696.5,453.8
YW10-0218S,29,349,2100.0,720.0,777.0,777.0
YW10-0218S,29,567,2877.0,720.0,378.0,378.0
YW10-0218S,29,7,3255.0,720.0,343.0,92.5
YW10-0218S,29,135,3598.0,720.0,788.0,788.0
YW10-0218S,29,658,2100.0,1508.0,752.0,340.0
YW10-0218S,29,118,2852.0,1508.0,338.0,78.0
YW10-0218S,29,388,3190.0,1508.0,463.5,379.0
YW10-0218S,30,376,0.0,1080.0,991.0,462.0
YW10-0218S,30,548,991.0,1080.0,588.0,572.0
YW10-0218S,30,716,1579.0,1080.0,364.0,339.0
YW10-0218S,30,139,0.0,1652.0,2098.0,558.0
YW10-0218S,31,117,700.0,1080.0,1235.5,282.0
YW10-0218S,31,131,1935.5,1080.0,860.0,58.0
YW10-0218S,31,551,700.0,1362.0,841.0,841.0
YW10-0218S,31,490,1541.0,1362.0,863.0,560.0
YW10-0218S,32,255,1400.0,1080.0,2020.0,437.0
YW10-0218S,32,550,1400.0,1517.0,698.0,98.0
YW10-0218S,32,473,2098.0,1517.0,577.0,58.0
YW10-0218S,32,8,1400.0,1615.0,2348.0,630.0
YW10-0218S,33,624,2100.0,1080.0,558.0,443.0
YW10-0218S,33,89,2658.0,1080.0,761.0,555.0
YW10-0218S,33,399,3419.0,1080.0,898.0,237.0
YW10-0218S,33,81,2100.0,1635.0,282.0,214.5
YW10-0218S,33,175,2382.0,1635.0,460.0,373.0
YW10-0218S,33,742,2842.0,1635.0,840.0,338.5
YW10-0218S,33,90,3682.0,1635.0,478.0,278.0
YW10-0218S,34,28,0.0,1440.0,709.0,369.0
YW10-0218S,34,144,709.0,1440.0,942.0,58.0
YW10-0218S,34,632,0.0,1809.0,798.0,258.0
YW10-0218S,34,541,0.0,2067.0,1918.0,58.0
YW10-0218S,34,471,0.0,2125.0,2284.0,395.0
YW10-0218S,35,185,0.0,0.0,580.0,580.0
YW10-0218S,35,347,580.0,0.0,680.0,278.0
YW10-0218S,35,448,0.0,580.0,1198.0,370.0
YW10-0218S,35,148,1198.0,580.0,777.0,327.0
YW10-0218S,36,631,700.0,0.0,1008.0,298.0
YW10-0218S,36,127,700.0,298.0,2001.0,579.0
YW10-0218S,36,61,700.0,877.0,2367.0,218.0
YW10-0218S,37,367,1400.0,0.0,504.0,489.0
YW10-0218S,37,565,1904.0,0.0,704.0,329.0
YW10-0218S,37,273,2608.0,0.0,668.0,545.0
YW10-0218S,37,397,1400.0,545.0,980.0,558.0
YW10-0218S,38,133,2100.0,0.0,2065.0,377.0
YW10-0218S,38,227,2100.0,377.0,489.0,489.0
YW10-0218S,38,80,2589.0,377.0,748.5,540.0
YW10-0218S,39,168,0.0,360.0,1962.0,734.0
YW10-0218S,40,22,700.0,360.0,530.0,530.0
YW10-0218S,40,625,1230.0,360.0,651.0,239.0
YW10-0218S,40,697,700.0,890.0,1934.0,418.0
YW10-0218S,40,407,2634.0,890.0,415.0,412.5
YW10-0218S,41,204,1400.0,360.0,521.0,398.0
YW10-0218S,41,674,1921.0,360.0,484.0,389.0
YW10-0218S,41,31,2405.0,360.0,503.0,172.5
YW10-0218S,41,568,2908.0,360.0,738.5,738.5
YW10-0218S,41,671,1400.0,1098.5,2217.0,58.0
YW10-0218S,41,676,1400.0,1156.5,862.0,327.0
YW10-0218S,41,767,2262.0,1156.5,984.0,98.0
YW10-0218S,41,481,3246.0,1156.5,488.0,158.0
YW10-0218S,42,60,2100.0,360.0,712.0,327.0
YW10-0218S,42,476,2812.0,360.0,671.0,358.0
YW10-0218S,42,128,3483.0,360.0,942.0,58.0
YW10-0218S,42,535,2100.0,718.0,2001.0,801.0
YW10-0218S,43,305,0.0,720.0,867.0,867.0
YW10-0218S,43,338,0.0,1587.0,1998.0,58.0
